price,class,weight,condition,taste grade,size,age,type,origin
0.89,4,196,3,7,197,27,Hass,Israel
1.02,4,255,3,8,171,16,Pinkerton,South Africa
1.08,3,199,5,7,114,36,Gwen,Peru
1.01,4,355,3,9,356,5,Reed,Peru
0.6,3,86,4,6,87,22,Pinkerton,South Africa
0.71,3,203.1,3,9,204.1,11,Hass,Peru
0.69,3,159,4,8,160,15,Gwen,Israel
1.13,4,301,4,9,302,20,Reed,Spain
1.12,3,261,3,10,262,9,Reed,Peru
0.85,3,144,3,8,119,11,Reed,Spain
0.84,3,192,4,7,97,24,Gwen,Other
0.84,2,167,3,7,168,36,Gwen,Israel
0.66,4,139,4,7,104,20,Hass,Israel
0.67,3,214,4,7,215,14,Hass,Peru
0.62,3,125,3,7,126,22,Gwen,South Africa
0.66,3,108,4,7,109,23,Pinkerton,Other
0.75,3,276,3,9,212,10,Pinkerton,South Africa
0.81,3,218,3,8,219,5,Pinkerton,Israel
0.8,3,126,3,8,127,6,Hass,Spain
0.79,4,161,4,7,152,38,Gwen,Other
0.73,3,245,4,7,246,18,Reed,Israel
1.43,4,415,3,11,416,6,Gwen,Spain
0.69,2,96,3,5,97,27,Reed,South Africa
0.78,2,134,3,8,135,5,Pinkerton,Israel
0.87,11,300,3,7,241,34,Pinkerton,Spain
1.05,4,308,3,9,309,6,Reed,Chile
0.78,3,113,4,7,114,22,Hass,Peru
0.89,3,228,4,6,177,37,Pinkerton,Peru
0.66,3,195.2,4,7,166.2,20,Gwen,South Africa
0.79,2,128,3,8,121,7,Hass,Spain
0.99,5,369,5,9,370,14,Reed,Spain
1.45,5,461,3,11,332,5,Pinkerton,Other
0.9,3,292,3,9,293,10,Pinkerton,Spain
0.82,2,123,3,8,103,5,Pinkerton,Peru
0.56,4,158,3,6,80,25,Reed,Peru
0.83,2,122,4,6,123,37,Pinkerton,Spain
0.63,2,102,3,6,103,27,Reed,Israel
0.69,2,151,4,7,152,20,Reed,South Africa
0.8,4,183,4,7,102,18,Pinkerton,South Africa
1.19,3,275,3,8,166,18,Pinkerton,Israel
0.67,3,186,4,7,115,18,Gwen,Other
1.14,3,272,3,9,273,11,Hass,South Africa
0.97,2,136,3,7,121,28,Gwen,Israel
0.8,3,234,3,8,135,18,Reed,Spain
0.89,4,260,3,8,261,5,Hass,Chile
0.7,4,209,3,7,110,9,Gwen,Israel
0.75,4,226,5,7,137,32,Gwen,Peru
0.86,2,139,3,7,94,24,Pinkerton,Chile
0.75,4,230,3,8,231,5,Hass,UK
1.13,4,281,4,8,172,16,Hass,South Africa
1.18,4,406,4,9,407,8,Gwen,Chile
1.96,3,279,4,10,238,29,Reed,Other
1.1,3,129,3,7,130,30,Hass,Other
0.67,2,72,4,6,73,26,Hass,Peru
0.86,3,213,3,7,158,36,Pinkerton,South Africa
0.66,3,175,3,7,136,18,Gwen,Israel
0.61,3,96,3,6,97,24,Pinkerton,Other
0.78,3,157,5,8,158,30,Reed,South Africa
0.9,3,307,5,9,173,12,Pinkerton,Israel
1.49,4,292,3,10,204,21,Pinkerton,Chile
0.85,3,187,3,7,113,22,Pinkerton,Spain
0.99,3,154,3,8,155,38,Reed,South Africa
0.65,2,144,3,7,145,10,Gwen,Israel
0.85,4,281,4,8,208,9,Reed,Israel
1.04,4,245,3,8,126,21,Hass,Spain
0.58,2,133,3,6,134,32,Reed,Peru
1.26,4,313,3,9,244,3,Reed,Peru
0.69,1,73,4,5,74,25,Reed,South Africa
0.96,4,248,4,7,148,35,Hass,Chile
0.74,3,127,5,7,128,17,Pinkerton,Israel
1.02,3,223,4,8,144,14,Gwen,Israel
1.28,3,288,3,9,223,37,Gwen,South Africa
0.67,4,243.4,3,8,244.4,4,Reed,South Africa
0.61,2,112,3,7,101,5,Hass,Israel
1.32,4,408,3,11,409,6,Reed,Spain
1.6,4,372,5,10,197,19,Hass,Israel
0.63,3,143,4,6,102,30,Gwen,Chile
0.94,3,156,3,7,80,32,Hass,Peru
1.07,3,170,3,8,147,24,Hass,Chile
1.11,4,251,4,9,221,18,Reed,Israel
0.92,5,260,4,6,141,35,Gwen,Spain
0.72,1,79,3,6,80,36,Gwen,Chile
0.73,4,171,3,7,133,21,Pinkerton,Spain
1.37,5,266,5,8,148,17,Hass,Other
0.82,4,147,4,7,148,19,Pinkerton,Peru
0.91,3,235,3,8,179,30,Hass,Israel
1.28,5,244,4,8,245,37,Reed,Spain
0.61,3,115,3,7,116,20,Pinkerton,Chile
0.64,3,151,2,7,104,15,Gwen,Peru
0.73,2,87,4,7,88,26,Pinkerton,Other
0.79,2,128,4,8,129,34,Reed,South Africa
0.91,3,260,3,9,261,11,Hass,Other
0.93,3,203,4,7,120,14,Gwen,South Africa
0.66,4,193,3,7,194,14,Pinkerton,Chile
0.91,3,321,3,10,322,7,Gwen,Israel
0.82,3,197,4,7,138,20,Reed,Israel
0.94,4,406,3,9,216,14,Pinkerton,South Africa
0.84,3,331.6,3,9,332.6,11,Gwen,Peru
1.29,2,146,5,6,147,40,Reed,Chile
0.85,4,210,4,7,211,16,Pinkerton,Israel
0.64,4,183,3,7,184,10,Gwen,Peru
0.63,3,153,4,7,154,17,Reed,Israel
0.78,4,149,4,6,150,26,Gwen,South Africa
0.74,2,86,3,7,87,23,Reed,South Africa
0.73,5,213,3,7,134,17,Pinkerton,Other
1.63,5,358,5,9,359,18,Gwen,South Africa
0.68,4,242,3,8,243,6,Gwen,South Africa
0.84,4,190,3,8,138,14,Reed,Peru
0.77,3,133,3,7,134,20,Reed,Spain
0.92,3,215,3,8,216,6,Gwen,Peru
0.73,2,137,3,8,109,4,Reed,Peru
0.98,3,243,3,9,244,9,Gwen,Israel
0.65,4,164,4,6,123,26,Reed,Spain
0.72,3,101,3,7,102,17,Hass,Spain
0.84,3,150,3,7,138,31,Gwen,Peru
0.94,3,174,3,9,119,3,Reed,Other
0.75,3,209,3,8,152,10,Hass,Chile
0.91,3,185,3,9,186,15,Reed,South Africa
1.07,3,279,3,9,280,9,Gwen,Other
0.67,3,148,3,7,120,15,Hass,Chile
0.9,3,228,4,9,229,11,Gwen,Chile
1.04,4,318,3,10,319,12,Hass,Chile
0.89,3,235,3,7,236,9,Gwen,Peru
0.83,5,391,3,9,272,7,Gwen,Spain
0.65,2,77,3,6,78,24,Hass,Peru
0.6,4,178,4,6,109,40,Reed,Spain
0.81,5,230,5,7,118,18,Gwen,Israel
1.12,2,251,3,9,252,26,Hass,Chile
0.79,3,141,3,8,142,5,Reed,Chile
1.73,4,425,4,9,239,15,Hass,South Africa
0.91,4,256,3,8,187,13,Pinkerton,Chile
0.67,3,176,3,8,177,9,Reed,Spain
0.66,3,210,3,8,211,14,Pinkerton,Israel
0.6,3,149,4,6,150,19,Reed,Spain
0.69,2,87,3,6,88,23,Hass,Peru
0.72,3,126,3,8,127,6,Gwen,South Africa
1.15,4,263,4,8,264,22,Hass,Peru
0.74,4,195,4,6,117,37,Hass,Other
0.66,4,220,3,7,111,14,Hass,Other
0.77,3,160,4,7,161,20,Gwen,Spain
0.76,3,123,3,7,124,23,Hass,Israel
0.81,2,103,5,6,104,34,Gwen,South Africa
0.69,2,104,4,7,88,18,Reed,Peru
0.7,3,224,3,7,225,26,Gwen,Other
0.74,3,160,3,6,81,25,Gwen,Peru
0.67,4,219,4,7,119,14,Reed,UK
0.67,3,189.9,3,7,190.9,26,Reed,Chile
0.93,3,187,4,7,159,31,Pinkerton,Peru
0.66,3,173,4,7,137,10,Gwen,Spain
0.67,3,186,3,7,187,9,Gwen,South Africa
0.67,3,194,3,7,130,18,Gwen,Spain
0.58,2,67,3,6,68,31,Pinkerton,Chile
0.69,3,182,3,7,105,20,Pinkerton,South Africa
1.21,4,381,3,10,382,6,Hass,Chile
1.12,5,206,3,8,207,38,Hass,Peru
0.77,3,152,3,7,115,15,Pinkerton,Peru
0.87,5,345,3,9,346,6,Reed,Peru
0.55,2,83,3,6,84,26,Gwen,Peru
0.63,4,188,5,7,103,25,Pinkerton,South Africa
1.02,4,220,5,7,131,33,Reed,South Africa
0.8,3,180,4,8,181,13,Gwen,UK
0.6,3,120,3,6,121,28,Pinkerton,Other
1.17,3,222,4,7,123,24,Hass,South Africa
0.98,3,138,5,7,139,20,Reed,Israel
0.76,3,166,4,7,167,24,Hass,Chile
0.77,4,232,3,6,132,33,Pinkerton,Israel
0.98,3,280,4,8,143,16,Hass,Chile
0.81,4,121,3,6,122,40,Gwen,Other
0.72,4,233.1,3,8,234.1,4,Reed,South Africa
0.72,4,182,4,7,133,23,Reed,Chile
0.98,4,286,3,8,287,5,Pinkerton,South Africa
0.87,5,275,5,7,176,31,Hass,South Africa
1.14,5,275,5,7,176,31,Reed,Spain
1.56,3,228,4,9,229,31,Pinkerton,Israel
0.65,4,161,3,7,162,10,Gwen,Other
1.28,5,376,3,10,316,17,Hass,Spain
1.34,3,294,4,9,224,11,Pinkerton,UK
2.06,4,446,3,10,315,22,Reed,Israel
0.59,3,111,3,8,95,4,Gwen,Peru
0.82,3,256,4,9,129,14,Hass,South Africa
0.74,3,106,4,6,107,38,Gwen,Peru
0.67,6,281,3,8,202,21,Hass,Peru
0.72,3,138,2,7,94,23,Reed,Israel
1.06,3,138,2,7,94,23,Hass,Other
0.82,3,256,3,7,198,20,Hass,Chile
0.67,3,101,4,7,102,16,Hass,Other
0.83,3,179,3,7,180,11,Hass,Chile
0.61,3,160,3,7,161,6,Gwen,UK
0.81,2,91,3,6,92,23,Hass,UK
0.66,3,249.7,3,8,250.7,4,Pinkerton,Peru
0.69,3,180,4,7,181,18,Hass,Chile
0.81,5,257,4,7,148,13,Hass,South Africa
0.74,3,132,3,6,67,34,Pinkerton,Spain
0.72,3,167,3,7,168,6,Reed,South Africa
0.87,4,280,3,8,281,6,Reed,Peru
1.24,4,336,3,9,337,11,Reed,South Africa
1.12,3,259,4,8,260,10,Pinkerton,Chile
0.6,3,153,3,8,154,9,Pinkerton,South Africa
0.76,3,133,4,7,134,17,Gwen,Israel
0.66,3,216,3,8,217,10,Reed,South Africa
0.67,4,183,3,8,184,9,Hass,Peru
0.77,3,147,3,7,108,23,Reed,Israel
0.67,3,115,3,5,60,31,Reed,Israel
0.69,3,179,3,7,180,5,Pinkerton,Spain
0.64,3,170,3,7,113,20,Pinkerton,Chile
0.67,4,163,3,7,164,18,Pinkerton,South Africa
1.04,4,342,3,9,343,11,Hass,Other
0.78,3,165,3,7,166,12,Hass,Other
1.16,4,281,4,9,282,11,Reed,South Africa
0.77,4,271,3,8,272,9,Gwen,Other
1.15,4,332,5,9,266,14,Pinkerton,Peru
0.63,2,72,3,6,73,27,Hass,Peru
0.62,2,93,4,6,94,36,Reed,Peru
0.62,3,149,3,7,150,8,Gwen,Other
0.77,3,169,3,8,116,2,Hass,Spain
0.64,3,172,3,7,173,9,Reed,Israel
0.59,3,114,4,7,115,19,Hass,Peru
0.96,4,228,4,8,229,11,Reed,Chile
0.79,3,110,4,7,91,30,Gwen,Chile
0.87,4,180,4,8,137,13,Pinkerton,Peru
1.01,4,250,4,8,251,11,Gwen,Spain
1.34,3,295,3,8,153,12,Pinkerton,Israel
0.95,1,194,3,8,195,19,Pinkerton,Israel
0.72,2,128,4,7,115,26,Pinkerton,Chile
1.19,4,380,3,9,381,9,Reed,Israel
0.78,2,93,4,7,94,22,Pinkerton,Other
0.77,5,193,4,7,103,19,Gwen,Spain
1,3,298,3,10,183,13,Gwen,South Africa
0.79,4,280,3,8,281,5,Gwen,Israel
1.07,4,319,3,10,231,12,Hass,Peru
0.74,3,171,4,7,172,21,Reed,Other
0.72,3,198,4,6,113,23,Gwen,Other
1.02,3,191,3,7,109,20,Gwen,Other
1.15,6,316,3,8,317,10,Hass,Spain
1.04,3,159,3,7,133,27,Gwen,South Africa
0.87,4,189,3,8,190,18,Pinkerton,South Africa
0.77,3,250,3,7,159,7,Gwen,Peru
0.77,3,174,3,7,124,10,Gwen,Spain
0.76,3,108,5,7,109,11,Pinkerton,South Africa
0.76,3,173,3,7,134,21,Pinkerton,South Africa
0.72,3,248,3,7,249,5,Hass,Chile
0.84,3,145,3,7,99,5,Gwen,South Africa
1.12,4,275,3,10,276,10,Hass,Peru
0.81,3,282,4,8,142,22,Gwen,Peru
0.77,3,183,3,7,184,22,Hass,Peru
1.34,2,155,3,8,156,5,Gwen,Chile
0.89,2,164,3,7,85,20,Hass,Peru
0.66,4,172,3,6,87,32,Gwen,South Africa
1.09,5,288,3,8,289,33,Reed,Israel
0.62,3,122,3,7,123,30,Hass,Chile
0.86,3,156,3,9,157,4,Reed,Israel
0.64,2,109,3,7,110,10,Pinkerton,Peru
0.91,4,114,3,7,115,35,Hass,Chile
0.81,2,104,3,8,105,6,Gwen,South Africa
1.36,4,258,5,9,131,23,Pinkerton,South Africa
1.02,4,231,3,7,150,31,Pinkerton,Other
0.81,3,159,3,7,160,10,Pinkerton,South Africa
0.9,3,127,3,7,128,17,Pinkerton,Chile
0.61,3,124,5,6,125,17,Pinkerton,Israel
0.93,3,221,3,8,222,11,Reed,South Africa
0.82,3,234,3,8,152,14,Hass,South Africa
0.6,3,142,3,7,93,11,Reed,Other
0.76,3,143,4,7,115,13,Pinkerton,Other
1.25,3,247,3,8,248,20,Hass,Other
1.1,3,239,3,8,240,7,Hass,Peru
0.7,3,112,4,7,113,17,Hass,UK
0.9,3,270,4,8,177,38,Reed,Other
1.32,3,349,3,9,318,32,Hass,Other
0.62,3,164,3,7,165,18,Gwen,Peru
1.01,3,162,3,7,112,23,Pinkerton,Peru
1.27,3,167,5,8,168,36,Gwen,Peru
0.75,4,187,3,8,188,10,Pinkerton,Spain
0.79,2,130,4,6,131,40,Gwen,Peru
0.82,3,219,3,8,220,10,Pinkerton,Peru
0.72,3,132,3,7,133,18,Gwen,Peru
0.84,3,125,3,7,126,19,Pinkerton,Israel
0.73,4,204,4,7,137,18,Pinkerton,Chile
0.94,3,214,3,7,108,37,Reed,Other
1.16,5,251,5,8,202,33,Gwen,Spain
0.65,5,220,3,7,221,8,Gwen,Spain
1.01,4,217,3,7,123,20,Pinkerton,Chile
0.75,4,298,3,8,299,6,Reed,Israel
0.84,3,118,3,7,119,39,Pinkerton,Peru
0.62,3,154,4,6,155,22,Reed,Other
0.79,3,154,4,6,155,22,Reed,Peru
0.92,5,311,3,8,173,15,Hass,Peru
0.86,3,137,3,8,138,27,Hass,Chile
0.84,5,244,4,8,245,15,Hass,Peru
0.8,3,176,3,7,134,12,Hass,Peru
0.84,3,281,3,9,176,5,Hass,Spain
1.11,4,250,3,10,251,8,Pinkerton,Peru
1.17,4,322,3,10,323,8,Gwen,South Africa
1.03,3,288,3,10,289,9,Pinkerton,Spain
0.91,3,270,3,8,271,5,Hass,Peru
0.73,5,268,3,7,188,8,Hass,South Africa
0.96,3,178,4,7,93,33,Gwen,South Africa
0.72,3,224,3,8,225,7,Pinkerton,Other
0.78,4,161,5,7,162,18,Reed,Israel
0.8,2,144,3,9,97,5,Reed,South Africa
0.62,3,155,3,7,156,24,Gwen,Other
1.08,3,172,3,9,173,22,Gwen,Spain
0.72,3,174,3,7,175,20,Gwen,Chile
1.25,5,328,4,9,206,13,Pinkerton,Israel
1,3,221.6,3,9,222.6,17,Reed,Chile
0.64,1,110,2,6,83,24,Gwen,Israel
0.77,3,118,4,7,119,24,Hass,Israel
0.88,3,202,5,7,138,23,Reed,Israel
0.65,3,115,4,6,116,23,Hass,Peru
0.65,3,209,3,6,121,11,Pinkerton,Peru
0.86,3,130,3,8,131,5,Pinkerton,Israel
0.81,5,224,3,7,135,14,Pinkerton,South Africa
1.58,5,354,3,10,201,5,Reed,Israel
0.94,4,284,3,8,179,21,Hass,Israel
0.71,4,208,3,8,209,8,Hass,Chile
0.62,2,155,3,6,156,24,Reed,Other
0.81,4,190,3,7,191,19,Hass,Other
1.24,3,276,3,9,213,5,Pinkerton,Chile
0.96,4,141,3,8,142,31,Pinkerton,Peru
0.62,2,124,4,7,125,20,Pinkerton,Peru
1.45,5,442,3,11,352,7,Reed,Peru
0.72,4,339,4,7,198,20,Hass,Chile
0.76,3,140,3,7,141,19,Gwen,South Africa
0.67,5,211,3,7,168,6,Hass,Israel
0.9,3,131,3,7,132,24,Hass,Spain
0.64,3,127,4,7,128,21,Hass,Other
0.72,2,206,3,6,120,32,Gwen,Peru
0.73,4,253,5,8,129,14,Hass,Israel
1.03,3,190,5,7,142,26,Hass,Other
0.85,4,291,3,7,292,5,Pinkerton,South Africa
0.79,3,190,4,7,131,16,Gwen,South Africa
0.8,5,288,3,8,199,10,Gwen,Chile
0.89,4,282,3,9,283,7,Hass,Peru
1.14,3,162,3,7,163,33,Hass,Israel
1.01,4,332,3,9,333,8,Pinkerton,South Africa
0.99,4,377,3,9,378,6,Pinkerton,Israel
0.64,2,120,5,6,121,34,Reed,Spain
0.91,5,213,3,8,125,20,Pinkerton,South Africa
0.66,5,195,3,7,106,19,Reed,South Africa
0.65,3,192,4,7,152,17,Gwen,Chile
0.92,4,251,4,7,129,20,Pinkerton,Peru
0.96,3,199,4,7,200,31,Pinkerton,Israel
0.61,3,123,5,7,124,17,Pinkerton,Other
1.08,3,319,3,9,320,13,Hass,South Africa
1.56,6,572,3,10,418,5,Hass,South Africa
1.02,8,228,3,7,122,36,Pinkerton,Chile
0.73,4,155,4,6,156,20,Gwen,Chile
0.78,3,169,3,8,116,2,Pinkerton,Other
0.74,3,165.1,3,8,135.1,4,Pinkerton,Peru
1.01,4,226,4,8,170,19,Hass,South Africa
0.83,2,151,3,8,152,5,Pinkerton,Israel
0.93,3,149,4,7,150,18,Gwen,South Africa
0.77,4,222,3,7,223,6,Reed,Israel
0.98,3,280,3,8,141,18,Reed,Israel
0.78,4,221,4,7,122,15,Gwen,Chile
0.92,3,215,3,8,109,23,Reed,Spain
0.61,3,140,3,7,115,12,Hass,Peru
0.95,4,245,5,8,159,18,Hass,Spain
0.85,3,98,3,7,77,26,Hass,South Africa
1.18,4,280,3,9,218,10,Hass,Peru
0.8,2,124,3,7,125,32,Pinkerton,Peru
0.7,3,161,3,8,125,4,Hass,Peru
0.79,3,151,3,7,125,10,Gwen,Other
0.6,4,167,3,7,168,18,Pinkerton,Peru
0.75,6,232,4,7,121,11,Gwen,Peru
0.69,3,190,4,7,191,12,Reed,Israel
0.88,3,239,3,9,240,6,Reed,Peru
0.91,4,211,4,8,212,14,Pinkerton,South Africa
0.79,4,147,4,7,82,16,Reed,UK
1,4,267,5,8,164,37,Pinkerton,Other
0.75,4,254,3,8,188,7,Hass,Chile
1.01,3,345,4,8,298,31,Hass,South Africa
0.79,3,170,3,7,171,10,Reed,Israel
1.11,4,181,3,7,151,17,Hass,South Africa
0.7,5,155,3,7,104,14,Pinkerton,Peru
1.22,3,411,3,9,264,6,Hass,Spain
0.78,3,208,3,7,131,19,Pinkerton,Spain
0.91,2,110,3,7,111,38,Reed,South Africa
1.32,4,395,5,8,396,20,Hass,Israel
0.71,3,125,4,7,126,22,Pinkerton,Other
1.59,2,262,3,8,213,30,Hass,Israel
0.99,3,229,4,9,230,22,Hass,Chile
0.72,6,350,3,7,351,13,Pinkerton,South Africa
1.01,6,350,3,7,351,13,Reed,Israel
0.77,5,169,5,7,98,26,Gwen,Peru
1.16,5,450,4,8,301,17,Gwen,Israel
0.61,2,112,3,6,113,24,Pinkerton,Chile
0.68,4,174,5,8,175,10,Reed,Peru
0.55,3,101,3,7,102,20,Pinkerton,Other
0.64,3,101,3,7,102,20,Pinkerton,Chile
0.64,3,120,3,6,121,12,Hass,Chile
0.64,3,102,3,7,103,14,Gwen,Peru
0.81,3,185,4,8,186,14,Reed,Other
0.91,3,183,4,7,184,21,Hass,Israel
0.85,4,207,3,7,117,19,Pinkerton,Spain
0.59,3,116,4,6,117,34,Pinkerton,Peru
1.16,4,328,3,10,329,8,Gwen,Israel
1.35,5,234,4,10,235,33,Pinkerton,Peru
0.92,5,369,3,9,270,20,Gwen,Other
0.64,1,72,4,6,73,28,Gwen,Peru
0.69,7,266,4,7,267,19,Hass,UK
1.62,5,430,3,10,292,21,Pinkerton,Other
0.67,3,159,3,7,110,17,Pinkerton,Other
0.91,4,259,3,9,260,6,Reed,South Africa
0.69,3,172,3,7,101,22,Hass,Other
0.9,4,179,4,8,125,12,Hass,South Africa
0.7,3,159,3,7,110,22,Reed,Chile
0.9,4,158,3,7,159,36,Gwen,Chile
0.69,4,258,4,9,163,18,Gwen,Spain
0.7,5,174,4,5,175,21,Hass,Spain
0.81,5,347,4,8,280,14,Reed,Other
0.75,3,118,4,7,119,19,Pinkerton,South Africa
0.89,3,170,5,6,171,30,Gwen,Chile
0.84,2,119,3,7,120,32,Hass,Other
0.72,5,245,3,8,246,6,Gwen,Spain
0.92,6,263,4,8,166,15,Reed,Spain
0.88,3,213,3,8,214,14,Hass,Other
0.77,4,106,3,6,96,39,Gwen,Other
0.85,3,148,3,7,149,25,Reed,South Africa
0.7,3,161,3,7,162,10,Reed,Peru
0.87,4,244,3,8,176,20,Reed,Other
0.91,4,310,3,8,241,8,Reed,Spain
1.19,4,289,3,8,200,36,Reed,Israel
0.98,3,324,4,10,325,10,Gwen,Chile
0.81,4,290,3,7,205,36,Gwen,Peru
0.99,4,265,4,8,162,15,Pinkerton,South Africa
1.13,4,256,5,8,162,30,Hass,Peru
0.6,3,115,4,6,116,27,Pinkerton,South Africa
0.68,3,176,3,7,177,7,Reed,Chile
1.06,4,322,3,10,323,5,Pinkerton,Israel
0.92,3,320,2,9,267,18,Reed,Spain
0.66,3,125,3,6,126,26,Gwen,Other
0.59,3,100,4,6,101,19,Reed,Israel
0.63,2,74,2,6,75,27,Hass,Israel
0.69,3,217,3,8,218,18,Gwen,South Africa
0.71,4,237,3,8,238,7,Gwen,Other
0.73,4,230,3,8,231,5,Hass,Peru
0.63,3,140,3,7,141,7,Pinkerton,Peru
0.91,3,308,3,9,309,10,Gwen,Peru
0.86,4,235,3,8,236,17,Hass,South Africa
1.48,4,266,3,8,183,38,Hass,Chile
0.68,2,125,4,7,126,23,Gwen,Chile
0.63,3,110,3,7,111,10,Gwen,Israel
2.1,3,333,4,8,195,20,Gwen,Peru
1.51,4,364,5,9,197,36,Gwen,Peru
0.77,2,135,3,7,136,11,Gwen,Chile
0.69,4,131,4,7,132,22,Gwen,Israel
0.66,4,180,3,7,181,6,Reed,South Africa
0.78,2,126,3,6,70,32,Hass,Peru
1.02,4,299,3,9,300,6,Reed,Spain
0.77,2,114,3,7,115,26,Pinkerton,Spain
0.69,3,210,3,8,211,9,Gwen,Chile
0.93,4,240,4,7,241,19,Pinkerton,Chile
0.59,2,140,3,7,97,13,Gwen,Spain
1.07,4,299,3,10,300,11,Pinkerton,Peru
0.91,3,193,3,8,194,14,Gwen,South Africa
0.55,3,98,3,6,99,25,Hass,South Africa
0.54,2,69,4,5,70,26,Reed,South Africa
0.87,4,143,4,7,114,25,Reed,Israel
0.68,1,111,3,6,112,28,Gwen,Israel
0.65,2,125,3,7,104,5,Hass,Spain
1.71,4,347,3,10,284,5,Gwen,Israel
0.63,3,150,4,7,151,9,Gwen,South Africa
1.26,3,253,3,9,254,35,Hass,Other
0.66,5,215,4,7,147,17,Hass,Spain
0.77,3,126,4,7,127,14,Pinkerton,Peru
0.77,3,274,3,9,275,16,Pinkerton,Peru
0.62,3,96,4,5,97,22,Pinkerton,Israel
0.64,3,152,4,7,113,18,Pinkerton,Israel
0.66,3,157,4,7,119,10,Pinkerton,South Africa
0.96,5,324,3,9,325,4,Hass,Peru
1,3,128,4,7,129,37,Gwen,South Africa
1.34,3,213,5,9,214,10,Reed,Peru
0.89,3,197,5,8,143,19,Reed,Chile
0.87,3,299,3,9,300,6,Gwen,Peru
0.79,2,116,3,7,117,24,Hass,Peru
0.82,3,189,3,7,130,18,Reed,South Africa
0.8,3,217,3,7,218,5,Hass,Spain
0.72,4,157,4,7,158,16,Gwen,South Africa
1.15,3,326,4,9,327,12,Hass,South Africa
0.6,3,125,3,8,126,4,Reed,Chile
0.69,4,194,4,8,115,14,Hass,Chile
0.83,3,215,3,8,216,9,Hass,South Africa
1.37,4,331,4,9,167,16,Reed,Spain
0.72,3,340,3,7,206,14,Reed,Peru
0.69,4,266,4,8,175,20,Gwen,South Africa
0.69,3,95,3,7,96,23,Gwen,South Africa
0.69,3,148,4,7,149,20,Pinkerton,Peru
1.05,4,284,4,9,179,14,Gwen,Spain
1.07,5,324,3,8,203,21,Hass,Peru
0.67,4,196.1,3,7,197.1,5,Hass,Spain
0.84,3,110,3,7,111,23,Gwen,Other
0.88,3,150,3,8,151,15,Hass,Other
0.93,3,148,4,7,115,25,Pinkerton,Spain
1.03,4,251,5,8,206,15,Hass,Peru
0.94,4,149,5,7,150,31,Gwen,Peru
0.92,3,219,3,8,182,14,Hass,Israel
1.17,5,253,4,8,254,15,Reed,Chile
0.95,4,244,4,8,157,15,Pinkerton,Other
0.62,3,104,3,6,105,26,Gwen,South Africa
0.86,4,245,3,8,246,15,Reed,South Africa
1.05,4,221,3,7,138,14,Hass,Israel
0.57,3,105,4,7,106,22,Hass,South Africa
0.64,3,105,4,7,106,22,Hass,South Africa
0.85,4,273,3,8,274,14,Gwen,Chile
1.02,2,162,3,8,133,24,Reed,Spain
0.75,4,241,3,8,242,6,Pinkerton,Israel
0.98,4,342,3,9,343,6,Pinkerton,South Africa
0.78,2,92,3,7,93,24,Reed,Israel
0.84,4,233,3,8,175,19,Pinkerton,Israel
0.98,3,194,3,7,195,21,Hass,Chile
0.86,2,190,3,8,191,5,Hass,Chile
1.22,4,351,4,9,194,21,Gwen,Israel
0.91,4,186,4,8,187,19,Pinkerton,Peru
0.83,3,138,4,6,139,34,Pinkerton,Other
0.63,6,221,3,7,132,20,Pinkerton,Israel
0.82,4,264,4,8,160,14,Hass,Spain
1.38,3,453,5,8,323,36,Gwen,Other
0.63,3,150,2,6,151,17,Hass,Spain
0.99,4,201,4,8,202,21,Reed,Other
1.44,2,208,4,8,105,27,Hass,Spain
1.86,4,558.4,3,11,559.4,7,Reed,Chile
6.3,6,989,3,13,887,6,Pinkerton,Peru
0.74,3,208,3,7,209,5,Hass,South Africa
1.12,5,397,3,9,287,5,Gwen,Other
0.66,2,77,5,6,78,24,Gwen,Spain
0.98,4,250,3,9,251,6,Pinkerton,Peru
0.84,3,241,3,7,242,8,Reed,Israel
0.79,3,134,4,7,135,15,Gwen,Peru
0.88,3,264,3,8,156,14,Gwen,Chile
0.99,4,274,3,8,138,22,Reed,Chile
0.69,4,158,3,7,109,6,Pinkerton,South Africa
0.66,4,218,4,6,129,22,Hass,South Africa
0.9,3,196,5,8,125,15,Pinkerton,Peru
0.72,2,156,3,8,128,5,Gwen,Peru
0.87,5,244,4,7,125,16,Gwen,Israel
0.84,3,99,3,8,85,4,Pinkerton,Spain
0.85,3,221,3,8,222,14,Reed,Spain
0.93,3,308,3,9,309,4,Reed,Chile
1.22,4,290,3,9,176,13,Gwen,UK
0.82,1,102,3,7,103,31,Hass,Israel
0.6,4,190,3,7,191,15,Pinkerton,South Africa
1.86,6,577,3,12,451,7,Pinkerton,Peru
0.61,2,99,2,6,100,24,Gwen,Chile
0.71,2,99,2,6,100,24,Reed,Peru
1.04,3,208,3,8,209,8,Pinkerton,South Africa
1.09,3,208,3,8,209,8,Reed,Peru
0.78,2,148,3,7,106,24,Gwen,Peru
1.09,2,148,3,7,106,24,Reed,Spain
0.77,3,109,4,7,110,23,Hass,Spain
0.99,4,280,3,8,167,19,Pinkerton,Peru
0.69,2,100,4,7,101,24,Hass,Spain
0.65,3,164,3,7,165,10,Hass,Other
0.84,4,162,3,7,163,32,Hass,Other
0.94,3,246,4,9,187,14,Pinkerton,UK
0.86,2,186,3,7,107,27,Gwen,Chile
0.59,2,108,4,8,109,16,Gwen,Chile
